fold,role,label,event_id,event_class,evaluation_group,station,channel,window_start_nominal,window_end_nominal,sample_rate_hz,gap_fraction_audited,preprocessing_version
holdout_S16,test,event,levent-08545,natural_impact,event:levent-08545,S16,MH1,1974-09-23T11:51:02.350679,1974-09-23T12:01:02.350679,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08560,natural_impact,event:levent-08560,S14,MH1,1974-09-30T01:12:00.166943,1974-09-30T01:22:00.166943,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S16,train,event,levent-08568,natural_impact,event:levent-08568,S12,MHZ,1974-10-02T13:25:00.987189,1974-10-02T13:35:00.987189,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08568,natural_impact,event:levent-08568,S14,MH1,1974-10-02T13:25:03.048509,1974-10-02T13:35:03.048509,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08568,natural_impact,event:levent-08568,S15,MHZ,1974-10-02T13:25:03.096509,1974-10-02T13:35:03.096509,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08569,natural_impact,event:levent-08569,S12,MHZ,1974-10-02T20:51:01.440019,1974-10-02T21:01:01.440019,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08569,natural_impact,event:levent-08569,S14,MH1,1974-10-02T20:51:04.708887,1974-10-02T21:01:04.708887,6.625,0.028679245283018868,primary-mh-v0.1
holdout_S16,test,event,levent-08588,natural_impact,event:levent-08588,S16,MHZ,1974-10-11T12:29:01.385189,1974-10-11T12:39:01.385189,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08598,deep_moonquake_assigned,deep-family:A253,S16,MH1,1974-10-14T10:20:01.142604,1974-10-14T10:30:01.142604,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08601,natural_impact,event:levent-08601,S12,MHZ,1974-10-14T17:41:02.920736,1974-10-14T17:51:02.920736,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S16,train,event,levent-08601,natural_impact,event:levent-08601,S14,MH1,1974-10-14T17:41:02.834509,1974-10-14T17:51:02.834509,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08606,deep_moonquake_assigned,deep-family:A99,S16,MHZ,1974-10-15T23:03:02.734679,1974-10-15T23:13:02.734679,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08615,deep_moonquake_assigned,deep-family:A228,S16,MH1,1974-10-18T18:22:02.587094,1974-10-18T18:32:02.587094,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08620,natural_impact,event:levent-08620,S15,MHZ,1974-10-19T19:36:01.086717,1974-10-19T19:46:01.086717,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08623,natural_impact,event:levent-08623,S16,MHZ,1974-10-20T06:05:00.742987,1974-10-20T06:15:00.742987,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08627,natural_impact,event:levent-08627,S15,MHZ,1974-10-21T08:40:00.654943,1974-10-21T08:50:00.654943,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08629,natural_impact,event:levent-08629,S15,MH1,1974-10-21T14:44:00.956830,1974-10-21T14:54:00.956830,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08675,natural_impact,event:levent-08675,S15,MH1,1974-11-01T06:26:01.337660,1974-11-01T06:36:01.337660,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08677,natural_impact,event:levent-08677,S16,MHZ,1974-11-01T11:40:02.472151,1974-11-01T11:50:02.472151,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08690,natural_impact,event:levent-08690,S16,MHZ,1974-11-08T16:46:01.966972,1974-11-08T16:56:01.966972,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08691,natural_impact,event:levent-08691,S16,MH1,1974-11-08T19:19:02.344330,1974-11-08T19:29:02.344330,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08700,deep_moonquake_assigned,deep-family:A256,S16,MH1,1974-11-10T16:36:02.171377,1974-11-10T16:46:02.171377,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08708,natural_impact,event:levent-08708,S16,MHZ,1974-11-11T16:58:02.488208,1974-11-11T17:08:02.488208,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08718,deep_moonquake_assigned,deep-family:A1,S16,MH1,1974-11-13T03:56:00.604830,1974-11-13T04:06:00.604830,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08723,natural_impact,event:levent-08723,S16,MHZ,1974-11-14T20:38:02.454094,1974-11-14T20:48:02.454094,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08727,natural_impact,event:levent-08727,S14,MH2,1974-11-16T04:28:00.933082,1974-11-16T04:38:00.933082,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08728,natural_impact,event:levent-08728,S16,MHZ,1974-11-16T09:02:01.028774,1974-11-16T09:12:01.028774,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08731,natural_impact,event:levent-08731,S14,MH2,1974-11-16T23:07:03.574591,1974-11-16T23:17:03.574591,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08732,natural_impact,event:levent-08732,S15,MHZ,1974-11-16T23:24:01.242604,1974-11-16T23:34:01.242604,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08736,natural_impact,event:levent-08736,S15,MHZ,1974-11-17T19:51:00.985132,1974-11-17T20:01:00.985132,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08737,natural_impact,event:levent-08737,S16,MH1,1974-11-17T20:07:02.510679,1974-11-17T20:17:02.510679,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08748,natural_impact,event:levent-08748,S16,MHZ,1974-11-20T08:10:00.888887,1974-11-20T08:20:00.888887,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08751,natural_impact,event:levent-08751,S16,MH1,1974-11-20T13:19:01.568132,1974-11-20T13:29:01.568132,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08753,natural_impact,event:levent-08753,S16,MHZ,1974-11-21T11:01:02.307736,1974-11-21T11:11:02.307736,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08754,natural_impact,event:levent-08754,S16,MHZ,1974-11-21T13:14:02.383208,1974-11-21T13:24:02.383208,6.625,0.015849056603773583,primary-mh-v0.1
holdout_S16,train,event,levent-08755,natural_impact,event:levent-08755,S15,MHZ,1974-11-21T17:17:00.733415,1974-11-21T17:27:00.733415,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08756,natural_impact,event:levent-08756,S16,MH1,1974-11-21T21:42:04.496415,1974-11-21T21:52:04.496415,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S16,test,event,levent-08773,natural_impact,event:levent-08773,S16,MHZ,1974-11-27T15:11:02.984378,1974-11-27T15:21:02.984378,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08778,deep_moonquake_assigned,deep-family:A20,S16,MHZ,1974-11-30T16:21:03.140509,1974-11-30T16:31:03.140509,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08789,deep_moonquake_assigned,deep-family:A35,S16,MH1,1974-12-07T14:24:02.194710,1974-12-07T14:34:02.194710,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08802,natural_impact,event:levent-08802,S16,MHZ,1974-12-09T09:28:01.292717,1974-12-09T09:38:01.292717,6.625,0.0012578616352201257,primary-mh-v0.1
holdout_S16,test,event,levent-08806,deep_moonquake_assigned,deep-family:A1,S16,MHZ,1974-12-09T23:44:03.104038,1974-12-09T23:54:03.104038,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08815,deep_moonquake_assigned,deep-family:A97,S16,MH1,1974-12-11T19:16:02.544151,1974-12-11T19:26:02.544151,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08819,natural_impact,event:levent-08819,S14,MH1,1974-12-12T03:54:00.740887,1974-12-12T04:04:00.740887,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08821,natural_impact,event:levent-08821,S16,MHZ,1974-12-12T17:40:02.438517,1974-12-12T17:50:02.438517,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08824,natural_impact,event:levent-08824,S16,MHZ,1974-12-13T04:30:00.639774,1974-12-13T04:40:00.639774,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08827,natural_impact,event:levent-08827,S15,MH1,1974-12-13T20:00:01.117717,1974-12-13T20:10:01.117717,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08835,natural_impact,event:levent-08835,S16,MHZ,1974-12-14T11:47:01.803019,1974-12-14T11:57:01.803019,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08838,natural_impact,event:levent-08838,S14,MH2,1974-12-14T23:30:03.892755,1974-12-14T23:40:03.892755,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08841,natural_impact,event:levent-08841,S15,MHZ,1974-12-15T03:58:00.045000,1974-12-15T04:08:00.045000,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08842,natural_impact,event:levent-08842,S15,MHZ,1974-12-15T05:41:00.271415,1974-12-15T05:51:00.271415,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08845,natural_impact,event:levent-08845,S16,MHZ,1974-12-15T09:06:01.311660,1974-12-15T09:16:01.311660,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08846,natural_impact,event:levent-08846,S16,MHZ,1974-12-15T11:35:01.387132,1974-12-15T11:45:01.387132,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08851,natural_impact,event:levent-08851,S14,MH1,1974-12-17T17:59:03.090453,1974-12-17T18:09:03.090453,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08868,natural_impact,event:levent-08868,S16,MHZ,1974-12-25T21:22:03.709755,1974-12-25T21:32:03.709755,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08879,deep_moonquake_assigned,deep-family:A20,S16,MH1,1974-12-28T05:38:00.912660,1974-12-28T05:48:00.912660,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08881,natural_impact,event:levent-08881,S14,MH1,1974-12-29T05:45:01.386075,1974-12-29T05:55:01.386075,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08884,natural_impact,event:levent-08884,S16,MHZ,1974-12-30T21:18:04.089642,1974-12-30T21:28:04.089642,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08887,natural_impact,event:levent-08887,S16,MHZ,1975-01-02T09:08:01.998377,1975-01-02T09:18:01.998377,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08897,deep_moonquake_assigned,deep-family:A64,S16,MH1,1975-01-06T21:50:02.626368,1975-01-06T22:00:02.626368,6.625,0.0030188679245283017,primary-mh-v0.1
holdout_S16,train,event,levent-08922,natural_impact,event:levent-08922,S14,MH2,1975-01-19T10:51:01.844019,1975-01-19T11:01:01.844019,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08927,natural_impact,event:levent-08927,S14,MH1,1975-01-20T07:21:01.469075,1975-01-20T07:31:01.469075,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08936,deep_moonquake_assigned,deep-family:A9,S16,MHZ,1975-01-21T05:45:01.186075,1975-01-21T05:55:01.186075,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08947,natural_impact,event:levent-08947,S15,MHZ,1975-01-23T19:25:03.795283,1975-01-23T19:35:03.795283,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08951,natural_impact,event:levent-08951,S16,MHZ,1975-01-24T09:32:02.045377,1975-01-24T09:42:02.045377,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08958,deep_moonquake_assigned,deep-family:A20,S16,MHZ,1975-01-25T06:59:01.484019,1975-01-25T07:09:01.484019,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08969,natural_impact,event:levent-08969,S16,MHZ,1975-01-27T18:17:03.034413,1975-01-27T18:27:03.034413,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-08977,natural_impact,event:levent-08977,S14,MH1,1975-01-30T19:45:04.509943,1975-01-30T19:55:04.509943,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08979,deep_moonquake_assigned,deep-family:A260,S16,MHZ,1975-01-31T00:08:00.042170,1975-01-31T00:18:00.042170,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08987,natural_impact,event:levent-08987,S16,MHZ,1975-02-05T06:55:00.659797,1975-02-05T07:05:00.659797,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08993,deep_moonquake_assigned,deep-family:A34,S16,MH1,1975-02-07T21:37:02.997396,1975-02-07T21:47:02.997396,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-08998,natural_impact,event:levent-08998,S16,MHZ,1975-02-08T13:18:01.761547,1975-02-08T13:28:01.761547,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09008,natural_impact,event:levent-09008,S16,MHZ,1975-02-12T04:49:00.677302,1975-02-12T04:59:00.677302,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09009,deep_moonquake_assigned,deep-family:A249,S16,MHZ,1975-02-12T16:55:02.337679,1975-02-12T17:05:02.337679,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09015,deep_moonquake_assigned,deep-family:A100,S16,MHZ,1975-02-15T08:15:00.812358,1975-02-15T08:25:00.812358,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09023,deep_moonquake_assigned,deep-family:A9,S16,MHZ,1975-02-17T11:11:01.197477,1975-02-17T11:21:01.197477,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09036,natural_impact,event:levent-09036,S16,MHZ,1975-02-19T23:09:04.895830,1975-02-19T23:19:04.895830,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09067,natural_impact,event:levent-09067,S14,MH1,1975-02-28T05:44:01.034717,1975-02-28T05:54:01.034717,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09069,natural_impact,event:levent-09069,S15,MHZ,1975-03-01T04:16:00.823717,1975-03-01T04:26:00.823717,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09075,natural_impact,event:levent-09075,S16,MHZ,1975-03-05T21:50:02.822094,1975-03-05T22:00:02.822094,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09080,natural_impact,event:levent-09080,S16,MH1,1975-03-10T14:53:01.841962,1975-03-10T15:03:01.841962,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09081,deep_moonquake_assigned,deep-family:A33,S16,MHZ,1975-03-11T07:09:01.130189,1975-03-11T07:19:01.130189,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09095,deep_moonquake_assigned,deep-family:A271,S16,MH1,1975-03-16T13:08:02.001377,1975-03-16T13:18:02.001377,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09101,natural_impact,event:levent-09101,S16,MHZ,1975-03-18T01:29:00.038528,1975-03-18T01:39:00.038528,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09121,natural_impact,event:levent-09121,S16,MHZ,1975-03-26T00:44:00.330387,1975-03-26T00:54:00.330387,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09124,natural_impact,event:levent-09124,S16,MHZ,1975-03-26T12:05:01.915293,1975-03-26T12:15:01.915293,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09125,natural_impact,event:levent-09125,S16,MHZ,1975-03-26T18:46:03.500198,1975-03-26T18:56:03.500198,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09127,deep_moonquake_assigned,deep-family:A22,S16,MHZ,1975-03-26T22:25:04.028500,1975-03-26T22:35:04.028500,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09129,deep_moonquake_assigned,deep-family:A6,S16,MH1,1975-03-27T13:09:02.411736,1975-03-27T13:19:02.411736,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09130,deep_moonquake_assigned,deep-family:A1,S16,MHZ,1975-03-27T18:46:03.392868,1975-03-27T18:56:03.392868,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09135,natural_impact,event:levent-09135,S14,MH1,1975-03-29T16:58:03.973528,1975-03-29T17:08:03.973528,6.625,0.004025157232704402,primary-mh-v0.1
holdout_S16,train,event,levent-09138,natural_impact,event:levent-09138,S14,MH1,1975-03-31T20:40:05.107132,1975-03-31T20:50:05.107132,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09138,natural_impact,event:levent-09138,S15,MH1,1975-03-31T20:40:04.498358,1975-03-31T20:50:04.498358,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09145,natural_impact,event:levent-09145,S16,MHZ,1975-04-04T02:03:00.304472,1975-04-04T02:13:00.304472,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09148,natural_impact,event:levent-09148,S16,MHZ,1975-04-06T06:45:00.885189,1975-04-06T06:55:00.885189,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09152,deep_moonquake_assigned,deep-family:A33,S16,MHZ,1975-04-07T22:36:02.798151,1975-04-07T22:46:02.798151,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09154,natural_impact,event:levent-09154,S16,MHZ,1975-04-09T04:14:00.295000,1975-04-09T04:24:00.295000,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09156,deep_moonquake_assigned,deep-family:A249,S16,MHZ,1975-04-10T16:01:01.909849,1975-04-10T16:11:01.909849,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09166,natural_impact,event:levent-09166,S16,MHZ,1975-04-12T01:58:00.543000,1975-04-12T02:08:00.543000,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09169,natural_impact,event:levent-09169,S15,MHZ,1975-04-12T09:34:00.405000,1975-04-12T09:44:00.405000,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09172,natural_impact,event:levent-09172,S16,MHZ,1975-04-12T18:13:02.580736,1975-04-12T18:23:02.580736,6.625,0.0022641509433962265,primary-mh-v0.1
holdout_S16,test,event,levent-09193,natural_impact,event:levent-09193,S16,MHZ,1975-04-21T02:01:00.296528,1975-04-21T02:11:00.296528,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09204,deep_moonquake_assigned,deep-family:A74,S16,MH1,1975-04-24T05:00:00.954830,1975-04-24T05:10:00.954830,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09205,deep_moonquake_assigned,deep-family:A6,S16,MHZ,1975-04-24T08:06:01.709547,1975-04-24T08:16:01.709547,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09206,deep_moonquake_assigned,deep-family:A1,S16,MH1,1975-04-25T09:32:02.021377,1975-04-25T09:42:02.021377,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09207,deep_moonquake_assigned,deep-family:A5,S16,MH1,1975-04-25T10:47:01.945906,1975-04-25T10:57:01.945906,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09211,natural_impact,event:levent-09211,S14,MH1,1975-04-26T00:51:00.245472,1975-04-26T01:01:00.245472,6.625,0.005031446540880503,primary-mh-v0.1
holdout_S16,test,event,levent-09215,deep_moonquake_assigned,deep-family:A213,S16,MH1,1975-04-27T04:10:00.946660,1975-04-27T04:20:00.946660,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09220,natural_impact,event:levent-09220,S16,MHZ,1975-04-29T06:14:01.290547,1975-04-29T06:24:01.290547,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09224,natural_impact,event:levent-09224,S16,MHZ,1975-05-04T10:03:01.313019,1975-05-04T10:13:01.313019,6.625,0.0005031446540880503,primary-mh-v0.1
holdout_S16,test,event,levent-09228,deep_moonquake_assigned,deep-family:A35,S16,MH1,1975-05-06T16:23:02.083906,1975-05-06T16:33:02.083906,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09232,deep_moonquake_assigned,deep-family:A249,S16,MHZ,1975-05-07T12:36:01.457604,1975-05-07T12:46:01.457604,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09244,natural_impact,event:levent-09244,S12,MHZ,1975-05-09T11:46:02.036434,1975-05-09T11:56:02.036434,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09252,natural_impact,event:levent-09252,S16,MHZ,1975-05-11T15:08:01.701377,1975-05-11T15:18:01.701377,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09260,natural_impact,event:levent-09260,S12,MHZ,1975-05-16T22:16:03.280811,1975-05-16T22:26:03.280811,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09260,natural_impact,event:levent-09260,S14,MH2,1975-05-16T22:16:02.175264,1975-05-16T22:26:02.175264,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09268,deep_moonquake_assigned,deep-family:A1,S16,MHZ,1975-05-20T17:26:03.286868,1975-05-20T17:36:03.286868,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09269,deep_moonquake_assigned,deep-family:A6,S16,MHZ,1975-05-20T17:33:03.513283,1975-05-20T17:43:03.513283,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09276,deep_moonquake_assigned,deep-family:A70,S16,MHZ,1975-05-23T19:54:03.493680,1975-05-23T20:04:03.493680,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09277,deep_moonquake_assigned,deep-family:A89,S16,MHZ,1975-05-23T21:14:04.097454,1975-05-23T21:24:04.097454,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09278,deep_moonquake_assigned,deep-family:A97,S16,MHZ,1975-05-24T12:05:02.011962,1975-05-24T12:15:02.011962,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09285,natural_impact,event:levent-09285,S14,MH1,1975-05-26T14:13:03.171509,1975-05-26T14:23:03.171509,6.625,0.004025157232704402,primary-mh-v0.1
holdout_S16,test,event,levent-09308,deep_moonquake_assigned,deep-family:A97,S16,MH1,1975-06-07T17:20:02.446264,1975-06-07T17:30:02.446264,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09321,natural_impact,event:levent-09321,S16,MH1,1975-06-15T03:53:00.405528,1975-06-15T04:03:00.405528,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09325,deep_moonquake_assigned,deep-family:A6,S16,MHZ,1975-06-16T11:09:02.084736,1975-06-16T11:19:02.084736,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09332,natural_impact,event:levent-09332,S16,MHZ,1975-06-17T12:23:02.193679,1975-06-17T12:33:02.193679,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09334,natural_impact,event:levent-09334,S12,MHZ,1975-06-17T17:40:02.727151,1975-06-17T17:50:02.727151,6.625,0.001761006289308176,primary-mh-v0.1
holdout_S16,test,event,levent-09348,natural_impact,event:levent-09348,S16,MHZ,1975-06-21T16:03:02.874566,1975-06-21T16:13:02.874566,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09360,natural_impact,event:levent-09360,S16,MHZ,1975-06-22T14:52:02.993925,1975-06-22T15:02:02.993925,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09361,natural_impact,event:levent-09361,S15,MHZ,1975-06-22T19:52:03.887585,1975-06-22T20:02:03.887585,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09367,natural_impact,event:levent-09367,S16,MHZ,1975-06-23T09:10:01.733547,1975-06-23T09:20:01.733547,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09368,natural_impact,event:levent-09368,S15,MH1,1975-06-23T09:31:01.769019,1975-06-23T09:41:01.769019,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09376,natural_impact,event:levent-09376,S12,MHZ,1975-06-24T16:01:01.258075,1975-06-24T16:11:01.258075,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09378,natural_impact,event:levent-09378,S16,MH1,1975-06-24T18:12:03.208925,1975-06-24T18:22:03.208925,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09385,natural_impact,event:levent-09385,S16,MHZ,1975-06-25T09:12:01.502491,1975-06-25T09:22:01.502491,6.625,0.0,primary-mh-v0.1
holdout_S16,test,event,levent-09390,natural_impact,event:levent-09390,S16,MHZ,1975-06-26T03:22:00.771887,1975-06-26T03:32:00.771887,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09398,natural_impact,event:levent-09398,S12,MH2,1975-06-27T14:00:01.087717,1975-06-27T14:10:01.087717,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09398,natural_impact,event:levent-09398,S14,MH1,1975-06-27T14:00:03.543811,1975-06-27T14:10:03.543811,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09405,natural_impact,event:levent-09405,S14,MH1,1975-07-01T11:17:03.316283,1975-07-01T11:27:03.316283,6.625,0.007547169811320755,primary-mh-v0.1
holdout_S16,train,event,levent-09467,natural_impact,event:levent-09467,S14,MH2,1975-07-29T03:39:01.265245,1975-07-29T03:49:01.265245,6.625,0.0007547169811320754,primary-mh-v0.1
holdout_S16,train,event,levent-09526,natural_impact,event:levent-09526,S14,MH1,1975-08-13T08:44:00.632830,1975-08-13T08:54:00.632830,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09564,deep_moonquake_assigned,deep-family:A13,S14,MH2,1975-08-28T09:15:02.246792,1975-08-28T09:25:02.246792,6.625,0.00830188679245283,primary-mh-v0.1
holdout_S16,train,event,levent-09574,natural_impact,event:levent-09574,S14,MH2,1975-08-31T09:34:01.256547,1975-08-31T09:44:01.256547,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09579,deep_moonquake_assigned,deep-family:A71,S14,MH2,1975-09-02T01:40:00.050057,1975-09-02T01:50:00.050057,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09632,natural_impact,event:levent-09632,S14,MH2,1975-09-19T13:43:03.328453,1975-09-19T13:53:03.328453,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09645,natural_impact,event:levent-09645,S14,MH1,1975-09-23T08:24:01.984264,1975-09-23T08:34:01.984264,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09649,natural_impact,event:levent-09649,S14,MH2,1975-09-25T07:08:01.543604,1975-09-25T07:18:01.543604,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09666,deep_moonquake_assigned,deep-family:A71,S14,MH2,1975-09-30T09:07:00.856245,1975-09-30T09:17:00.856245,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09712,natural_impact,event:levent-09712,S14,MH2,1975-10-11T12:21:01.174189,1975-10-11T12:31:01.174189,6.625,0.0,primary-mh-v0.1
holdout_S16,train,event,levent-09796,natural_impact,event:levent-09796,S14,MH1,1975-11-04T03:59:00.211585,1975-11-04T04:09:00.211585,6.625,0.0007547169811320754,primary-mh-v0.1
holdout_S16,train,event,levent-09833,natural_impact,event:levent-09833,S14,MH1,1975-11-18T00:46:00.376000,1975-11-18T00:56:00.376000,6.625,0.019874213836477986,primary-mh-v0.1
