fold,held_out_station,event_id,station,event_class,evaluation_group,reference_time,role
holdout_S15,S15,levent-10888,S15,natural_impact,event:levent-10888,1976-07-31T05:16:00,test
holdout_S15,S15,levent-10890,S14,deep_moonquake_assigned,deep-family:A244,1976-07-31T16:27:00,validation
holdout_S15,S15,levent-10906,S16,natural_impact,event:levent-10906,1976-08-04T19:05:00,validation
holdout_S15,S15,levent-10910,S15,natural_impact,event:levent-10910,1976-08-05T18:56:00,test
holdout_S15,S15,levent-10924,S16,natural_impact,event:levent-10924,1976-08-08T14:58:00,validation
holdout_S15,S15,levent-10927,S14,natural_impact,event:levent-10927,1976-08-09T20:36:00,validation
holdout_S15,S15,levent-10943,S14,natural_impact,event:levent-10943,1976-08-13T18:32:00,validation
holdout_S15,S15,levent-10948,S14,natural_impact,event:levent-10948,1976-08-14T21:28:00,validation
holdout_S15,S15,levent-10957,S14,natural_impact,event:levent-10957,1976-08-17T05:15:00,validation
holdout_S15,S15,levent-10957,S16,natural_impact,event:levent-10957,1976-08-17T05:15:00,validation
holdout_S15,S15,levent-10966,S15,deep_moonquake_assigned,deep-family:A13,1976-08-20T19:18:00,test
holdout_S15,S15,levent-10968,S16,deep_moonquake_unclassified,event:levent-10968,1976-08-21T06:25:00,validation
holdout_S15,S15,levent-10971,S14,natural_impact,event:levent-10971,1976-08-22T10:35:00,validation
holdout_S15,S15,levent-10974,S14,natural_impact,event:levent-10974,1976-08-23T14:12:00,validation
holdout_S15,S15,levent-11008,S14,natural_impact,event:levent-11008,1976-08-27T13:35:00,validation
holdout_S15,S15,levent-11011,S14,deep_moonquake_assigned,deep-family:A5,1976-08-27T20:16:00,train
holdout_S15,S15,levent-11031,S15,natural_impact,event:levent-11031,1976-08-31T21:06:00,test
holdout_S15,S15,levent-11042,S15,natural_impact,event:levent-11042,1976-09-04T17:35:00,test
holdout_S15,S15,levent-11084,S15,natural_impact,event:levent-11084,1976-09-17T20:38:00,test
holdout_S15,S15,levent-11111,S16,natural_impact,event:levent-11111,1976-09-21T16:03:00,validation
holdout_S15,S15,levent-11172,S14,natural_impact,event:levent-11172,1976-10-01T22:35:00,validation
holdout_S15,S15,levent-11346,S15,natural_impact,event:levent-11346,1976-11-14T23:16:00,test
holdout_S15,S15,levent-11404,S14,natural_impact,event:levent-11404,1976-11-21T22:40:00,validation
holdout_S15,S15,levent-11412,S14,natural_impact,event:levent-11412,1976-11-24T10:47:00,validation
holdout_S15,S15,levent-11418,S14,natural_impact,event:levent-11418,1976-11-26T03:51:00,validation
holdout_S15,S15,levent-11449,S15,natural_impact,event:levent-11449,1976-12-01T23:58:00,test
holdout_S15,S15,levent-11500,S15,deep_moonquake_assigned,deep-family:A22,1976-12-13T12:23:00,test
holdout_S15,S15,levent-11519,S15,deep_moonquake_assigned,deep-family:A6,1976-12-15T09:31:00,test
holdout_S15,S15,levent-11548,S14,natural_impact,event:levent-11548,1976-12-25T19:30:00,validation
holdout_S15,S15,levent-11548,S16,natural_impact,event:levent-11548,1976-12-25T19:30:00,validation
holdout_S15,S15,levent-11572,S14,natural_impact,event:levent-11572,1976-12-29T07:07:00,validation
holdout_S15,S15,levent-11604,S14,natural_impact,event:levent-11604,1977-01-03T10:04:00,validation
holdout_S15,S15,levent-11615,S14,natural_impact,event:levent-11615,1977-01-07T03:50:00,validation
holdout_S15,S15,levent-11615,S16,natural_impact,event:levent-11615,1977-01-07T03:50:00,validation
holdout_S15,S15,levent-11636,S14,natural_impact,event:levent-11636,1977-01-10T16:27:00,validation
holdout_S15,S15,levent-11652,S14,natural_impact,event:levent-11652,1977-01-13T12:25:00,validation
holdout_S15,S15,levent-11663,S14,natural_impact,event:levent-11663,1977-01-16T03:07:00,validation
holdout_S15,S15,levent-11663,S16,natural_impact,event:levent-11663,1977-01-16T03:07:00,validation
holdout_S15,S15,levent-11667,S16,natural_impact,event:levent-11667,1977-01-18T00:18:00,validation
holdout_S15,S15,levent-11707,S14,natural_impact,event:levent-11707,1977-01-27T00:45:00,validation
holdout_S15,S15,levent-11714,S14,natural_impact,event:levent-11714,1977-01-28T22:17:00,validation
holdout_S15,S15,levent-11728,S14,natural_impact,event:levent-11728,1977-02-02T11:57:00,validation
holdout_S15,S15,levent-11744,S14,natural_impact,event:levent-11744,1977-02-05T17:45:00,validation
holdout_S15,S15,levent-11769,S14,natural_impact,event:levent-11769,1977-02-13T10:20:00,validation
holdout_S15,S15,levent-11809,S14,natural_impact,event:levent-11809,1977-02-22T05:08:00,validation
holdout_S15,S15,levent-11811,S14,natural_impact,event:levent-11811,1977-02-23T00:13:00,validation
holdout_S15,S15,levent-11851,S15,deep_moonquake_assigned,deep-family:A74,1977-03-05T06:56:00,test
holdout_S15,S15,levent-11861,S15,deep_moonquake_assigned,deep-family:A18,1977-03-05T16:18:00,test
holdout_S15,S15,levent-11865,S14,deep_moonquake_assigned,deep-family:A5,1977-03-06T00:18:00,train
holdout_S15,S15,levent-11892,S14,natural_impact,event:levent-11892,1977-03-18T14:39:00,validation
holdout_S15,S15,levent-11899,S15,natural_impact,event:levent-11899,1977-03-19T15:05:00,test
holdout_S15,S15,levent-11915,S14,natural_impact,event:levent-11915,1977-03-21T00:07:00,validation
holdout_S15,S15,levent-11915,S16,natural_impact,event:levent-11915,1977-03-21T00:07:00,validation
holdout_S15,S15,levent-11921,S14,natural_impact,event:levent-11921,1977-03-23T19:29:00,validation
holdout_S15,S15,levent-11922,S15,natural_impact,event:levent-11922,1977-03-24T04:44:00,test
holdout_S15,S15,levent-11926,S14,natural_impact,event:levent-11926,1977-03-25T12:56:00,validation
holdout_S15,S15,levent-11932,S12,natural_impact,event:levent-11932,1977-03-28T07:26:00,validation
holdout_S15,S15,levent-11998,S15,deep_moonquake_assigned,deep-family:A6,1977-04-02T06:43:00,test
holdout_S15,S15,levent-12004,S15,deep_moonquake_assigned,deep-family:A1,1977-04-02T15:46:00,test
holdout_S15,S15,levent-12011,S15,deep_moonquake_unclassified,event:levent-12011,1977-04-03T06:33:00,test
holdout_S15,S15,levent-12019,S15,deep_moonquake_assigned,deep-family:A64,1977-04-04T10:32:00,test
holdout_S15,S15,levent-12023,S15,deep_moonquake_assigned,deep-family:A1,1977-04-05T02:45:00,test
holdout_S15,S15,levent-12034,S12,natural_impact,event:levent-12034,1977-04-06T12:48:00,validation
holdout_S15,S15,levent-12034,S14,natural_impact,event:levent-12034,1977-04-06T12:48:00,validation
holdout_S15,S15,levent-12047,S12,natural_impact,event:levent-12047,1977-04-10T22:58:00,validation
holdout_S15,S15,levent-12047,S14,natural_impact,event:levent-12047,1977-04-10T22:58:00,validation
holdout_S15,S15,levent-12047,S16,natural_impact,event:levent-12047,1977-04-10T22:58:00,validation
holdout_S15,S15,levent-12048,S15,natural_impact,event:levent-12048,1977-04-11T13:23:00,test
holdout_S15,S15,levent-12067,S15,deep_moonquake_assigned,deep-family:A25,1977-04-14T23:54:00,test
holdout_S15,S15,levent-12072,S15,deep_moonquake_assigned,deep-family:A32,1977-04-15T16:01:00,test
holdout_S15,S15,levent-12076,S15,deep_moonquake_assigned,deep-family:A114,1977-04-16T07:40:00,test
holdout_S15,S15,levent-12080,S15,natural_impact,event:levent-12080,1977-04-16T13:16:00,test
holdout_S15,S15,levent-12086,S15,natural_impact,event:levent-12086,1977-04-17T07:06:00,test
holdout_S15,S15,levent-12091,S16,natural_impact,event:levent-12091,1977-04-17T13:39:00,validation
holdout_S15,S15,levent-12095,S15,natural_impact,event:levent-12095,1977-04-17T23:35:00,test
holdout_S15,S15,levent-12106,S15,deep_moonquake_assigned,deep-family:A16,1977-04-19T11:41:00,test
holdout_S15,S15,levent-12115,S16,natural_impact,event:levent-12115,1977-04-23T05:07:00,validation
holdout_S15,S15,levent-12122,S15,natural_impact,event:levent-12122,1977-04-24T16:12:00,test
holdout_S15,S15,levent-12156,S12,deep_moonquake_unclassified,event:levent-12156,1977-04-27T15:41:00,validation
holdout_S15,S15,levent-12156,S14,deep_moonquake_unclassified,event:levent-12156,1977-04-27T15:41:00,validation
holdout_S15,S15,levent-12176,S15,deep_moonquake_assigned,deep-family:A25,1977-04-28T13:32:00,test
holdout_S15,S15,levent-12190,S16,natural_impact,event:levent-12190,1977-04-29T20:37:00,validation
holdout_S15,S15,levent-12262,S12,natural_impact,event:levent-12262,1977-05-04T11:12:00,validation
holdout_S15,S15,levent-12262,S14,natural_impact,event:levent-12262,1977-05-04T11:12:00,validation
holdout_S15,S15,levent-12270,S12,natural_impact,event:levent-12270,1977-05-04T23:07:00,validation
holdout_S15,S15,levent-12270,S14,natural_impact,event:levent-12270,1977-05-04T23:07:00,validation
holdout_S15,S15,levent-12272,S15,deep_moonquake_assigned,deep-family:A218,1977-05-05T02:06:00,test
holdout_S15,S15,levent-12275,S15,natural_impact,event:levent-12275,1977-05-06T19:56:00,test
holdout_S15,S15,levent-12294,S15,natural_impact,event:levent-12294,1977-05-11T20:14:00,test
holdout_S15,S15,levent-12300,S15,deep_moonquake_assigned,deep-family:A94,1977-05-12T10:25:00,test
holdout_S15,S15,levent-12301,S15,deep_moonquake_assigned,deep-family:A9,1977-05-12T10:39:00,test
holdout_S15,S15,levent-12304,S15,deep_moonquake_assigned,deep-family:A29,1977-05-12T13:32:00,test
holdout_S15,S15,levent-12305,S15,deep_moonquake_assigned,deep-family:A25,1977-05-12T18:28:00,test
holdout_S15,S15,levent-12312,S15,deep_moonquake_assigned,deep-family:A32,1977-05-14T06:36:00,test
holdout_S15,S15,levent-12317,S15,deep_moonquake_assigned,deep-family:A8,1977-05-14T16:51:00,test
holdout_S15,S15,levent-12331,S15,deep_moonquake_assigned,deep-family:A27,1977-05-16T00:04:00,test
holdout_S15,S15,levent-12338,S15,deep_moonquake_assigned,deep-family:A8,1977-05-16T10:55:00,test
holdout_S15,S15,levent-12350,S15,deep_moonquake_assigned,deep-family:A237,1977-05-17T10:01:00,test
holdout_S15,S15,levent-12358,S14,natural_impact,event:levent-12358,1977-05-18T15:18:00,validation
holdout_S15,S15,levent-12369,S15,deep_moonquake_assigned,deep-family:A11,1977-05-19T11:27:00,test
holdout_S15,S15,levent-12372,S14,deep_moonquake_assigned,deep-family:A99,1977-05-20T15:48:00,train
holdout_S15,S15,levent-12372,S16,deep_moonquake_assigned,deep-family:A99,1977-05-20T15:48:00,train
holdout_S15,S15,levent-12388,S15,deep_moonquake_assigned,deep-family:A10,1977-05-24T12:48:00,test
holdout_S15,S15,levent-12392,S15,deep_moonquake_assigned,deep-family:A26,1977-05-24T16:55:00,test
holdout_S15,S15,levent-12394,S15,natural_impact,event:levent-12394,1977-05-24T19:42:00,test
holdout_S15,S15,levent-12402,S12,deep_moonquake_assigned,deep-family:A220,1977-05-25T11:34:00,validation
holdout_S15,S15,levent-12402,S14,deep_moonquake_assigned,deep-family:A220,1977-05-25T11:34:00,validation
holdout_S15,S15,levent-12431,S15,natural_impact,event:levent-12431,1977-05-28T21:04:00,test
holdout_S15,S15,levent-12436,S15,deep_moonquake_assigned,deep-family:A1,1977-05-29T11:36:00,test
holdout_S15,S15,levent-12441,S15,deep_moonquake_assigned,deep-family:A6,1977-05-30T07:53:00,test
holdout_S15,S15,levent-12454,S16,natural_impact,event:levent-12454,1977-06-02T14:26:00,validation
holdout_S15,S15,levent-12460,S12,deep_moonquake_assigned,deep-family:A210,1977-06-05T08:17:00,train
holdout_S15,S15,levent-12460,S14,deep_moonquake_assigned,deep-family:A210,1977-06-05T08:17:00,train
holdout_S15,S15,levent-12476,S15,deep_moonquake_assigned,deep-family:A25,1977-06-09T20:18:00,test
holdout_S15,S15,levent-12478,S15,natural_impact,event:levent-12478,1977-06-10T03:36:00,test
holdout_S15,S15,levent-12483,S15,deep_moonquake_assigned,deep-family:A32,1977-06-11T08:25:00,test
holdout_S15,S15,levent-12486,S14,deep_moonquake_assigned,deep-family:A254,1977-06-11T12:16:00,validation
holdout_S15,S15,levent-12486,S16,deep_moonquake_assigned,deep-family:A254,1977-06-11T12:16:00,validation
holdout_S15,S15,levent-12493,S15,deep_moonquake_assigned,deep-family:A16,1977-06-12T02:54:00,test
holdout_S15,S15,levent-12496,S15,deep_moonquake_assigned,deep-family:A314,1977-06-12T07:06:00,test
holdout_S15,S15,levent-12502,S15,deep_moonquake_assigned,deep-family:A10,1977-06-12T18:22:00,test
holdout_S15,S15,levent-12508,S15,deep_moonquake_assigned,deep-family:A27,1977-06-13T12:42:00,test
holdout_S15,S15,levent-12532,S14,deep_moonquake_assigned,deep-family:A96,1977-06-15T12:41:00,validation
holdout_S15,S15,levent-12532,S16,deep_moonquake_assigned,deep-family:A96,1977-06-15T12:41:00,validation
holdout_S15,S15,levent-12536,S15,deep_moonquake_assigned,deep-family:A33,1977-06-15T22:35:00,test
holdout_S15,S15,levent-12537,S15,deep_moonquake_assigned,deep-family:A97,1977-06-16T07:06:00,test
holdout_S15,S15,levent-12539,S15,natural_impact,event:levent-12539,1977-06-17T06:44:00,test
holdout_S15,S15,levent-12545,S16,deep_moonquake_assigned,deep-family:A414,1977-06-19T16:55:00,validation
holdout_S15,S15,levent-12550,S15,deep_moonquake_assigned,deep-family:A26,1977-06-20T14:54:00,test
holdout_S15,S15,levent-12559,S15,deep_moonquake_assigned,deep-family:A18,1977-06-21T09:22:00,test
holdout_S15,S15,levent-12575,S15,deep_moonquake_assigned,deep-family:A18,1977-06-22T18:52:00,test
holdout_S15,S15,levent-12584,S12,natural_impact,event:levent-12584,1977-06-24T03:10:00,validation
holdout_S15,S15,levent-12584,S14,natural_impact,event:levent-12584,1977-06-24T03:10:00,validation
holdout_S15,S15,levent-12584,S16,natural_impact,event:levent-12584,1977-06-24T03:10:00,validation
holdout_S15,S15,levent-12587,S12,natural_impact,event:levent-12587,1977-06-25T00:55:00,validation
holdout_S15,S15,levent-12587,S14,natural_impact,event:levent-12587,1977-06-25T00:55:00,validation
holdout_S15,S15,levent-12587,S16,natural_impact,event:levent-12587,1977-06-25T00:55:00,validation
holdout_S15,S15,levent-12606,S15,natural_impact,event:levent-12606,1977-06-28T06:37:00,test
holdout_S15,S15,levent-12608,S16,natural_impact,event:levent-12608,1977-06-28T15:37:00,validation
holdout_S15,S15,levent-12611,S15,natural_impact,event:levent-12611,1977-06-28T22:25:00,test
holdout_S15,S15,levent-12649,S15,natural_impact,event:levent-12649,1977-07-08T22:29:00,test
holdout_S15,S15,levent-12652,S15,deep_moonquake_assigned,deep-family:A32,1977-07-09T05:04:00,test
holdout_S15,S15,levent-12653,S15,deep_moonquake_assigned,deep-family:A16,1977-07-09T21:31:00,test
holdout_S15,S15,levent-12658,S15,deep_moonquake_assigned,deep-family:A211,1977-07-11T01:36:00,test
holdout_S15,S15,levent-12673,S15,deep_moonquake_assigned,deep-family:A33,1977-07-13T19:47:00,test
holdout_S15,S15,levent-12678,S15,natural_impact,event:levent-12678,1977-07-14T11:48:00,test
holdout_S15,S15,levent-12706,S15,deep_moonquake_assigned,deep-family:A18,1977-07-17T19:18:00,test
holdout_S15,S15,levent-12727,S15,deep_moonquake_assigned,deep-family:A18,1977-07-19T20:40:00,test
holdout_S15,S15,levent-12738,S15,deep_moonquake_assigned,deep-family:A36,1977-07-20T22:50:00,test
holdout_S15,S15,levent-12783,S15,natural_impact,event:levent-12783,1977-07-26T09:02:00,test
holdout_S15,S15,levent-12784,S15,natural_impact,event:levent-12784,1977-07-27T04:10:00,test
holdout_S15,S15,levent-12793,S15,deep_moonquake_assigned,deep-family:A6,1977-07-30T20:53:00,test
holdout_S15,S15,levent-12796,S15,natural_impact,event:levent-12796,1977-07-31T20:53:00,test
holdout_S15,S15,levent-12797,S15,natural_impact,event:levent-12797,1977-08-01T04:44:00,test
holdout_S15,S15,levent-12819,S15,deep_moonquake_assigned,deep-family:A33,1977-08-10T04:10:00,test
holdout_S15,S15,levent-12820,S14,deep_moonquake_assigned,deep-family:A99,1977-08-10T07:25:00,train
holdout_S15,S15,levent-12820,S16,deep_moonquake_assigned,deep-family:A99,1977-08-10T07:25:00,train
holdout_S15,S15,levent-12821,S15,deep_moonquake_assigned,deep-family:A16,1977-08-10T13:25:00,test
holdout_S15,S15,levent-12834,S14,deep_moonquake_assigned,deep-family:A104,1977-08-13T06:04:00,train
holdout_S15,S15,levent-12834,S16,deep_moonquake_assigned,deep-family:A104,1977-08-13T06:04:00,train
holdout_S15,S15,levent-12842,S14,natural_impact,event:levent-12842,1977-08-14T03:44:00,validation
holdout_S15,S15,levent-12842,S16,natural_impact,event:levent-12842,1977-08-14T03:44:00,validation
holdout_S15,S15,levent-12855,S15,deep_moonquake_assigned,deep-family:A38,1977-08-15T05:46:00,test
holdout_S15,S15,levent-12874,S15,deep_moonquake_assigned,deep-family:A1,1977-08-17T16:50:00,test
holdout_S15,S15,levent-12908,S15,natural_impact,event:levent-12908,1977-08-27T12:50:00,test
holdout_S15,S15,levent-12937,S14,natural_impact,event:levent-12937,1977-09-04T12:20:00,validation
holdout_S15,S15,levent-12937,S16,natural_impact,event:levent-12937,1977-09-04T12:20:00,validation
holdout_S15,S15,levent-12968,S15,deep_moonquake_assigned,deep-family:A18,1977-09-10T19:29:00,test
holdout_S15,S15,levent-12981,S15,deep_moonquake_assigned,deep-family:A38,1977-09-11T09:47:00,test
holdout_S15,S15,levent-12983,S15,deep_moonquake_assigned,deep-family:A1,1977-09-11T10:46:00,test
holdout_S15,S15,levent-12998,S15,deep_moonquake_assigned,deep-family:A246,1977-09-13T05:02:00,test
holdout_S15,S15,levent-13006,S15,natural_impact,event:levent-13006,1977-09-13T20:34:00,test
holdout_S15,S15,levent-13008,S15,deep_moonquake_assigned,deep-family:A1,1977-09-13T23:07:00,test
holdout_S15,S15,levent-13018,S15,deep_moonquake_assigned,deep-family:A19,1977-09-16T07:13:00,test
holdout_S15,S15,levent-13020,S14,natural_impact,event:levent-13020,1977-09-16T20:49:00,validation
holdout_S15,S15,levent-13029,S15,natural_impact,event:levent-13029,1977-09-20T04:05:00,test
holdout_S15,S15,levent-13036,S16,deep_moonquake_assigned,deep-family:A423,1977-09-24T12:48:00,validation
holdout_S15,S15,levent-13055,S15,natural_impact,event:levent-13055,1977-09-29T07:17:00,test
holdout_S16,S16,KO-SMQ-1,S15,shallow_moonquake,event:KO-SMQ-1,1971-11-30T01:07:57,train
holdout_S16,S16,KO-SMQ-10,S15,shallow_moonquake,event:KO-SMQ-10,1973-08-14T19:10:25,train
holdout_S16,S16,KO-SMQ-11,S15,shallow_moonquake,event:KO-SMQ-11,1973-08-24T04:07:35,train
holdout_S16,S16,KO-SMQ-12,S15,shallow_moonquake,event:KO-SMQ-12,1973-09-14T04:31:37,train
holdout_S16,S16,KO-SMQ-13,S15,shallow_moonquake,event:KO-SMQ-13,1973-10-14T23:07:04,train
holdout_S16,S16,KO-SMQ-14,S15,shallow_moonquake,event:KO-SMQ-14,1973-10-21T20:23:02,train
holdout_S16,S16,KO-SMQ-15,S15,shallow_moonquake,event:KO-SMQ-15,1973-11-03T17:37:13,train
holdout_S16,S16,KO-SMQ-16,S15,shallow_moonquake,event:KO-SMQ-16,1973-12-12T08:39:31,train
holdout_S16,S16,KO-SMQ-17,S15,shallow_moonquake,event:KO-SMQ-17,1973-12-26T07:37:04,train
holdout_S16,S16,KO-SMQ-18,S15,shallow_moonquake,event:KO-SMQ-18,1973-12-29T08:50:41,train
holdout_S16,S16,KO-SMQ-19,S15,shallow_moonquake,event:KO-SMQ-19,1974-06-21T19:17:30,train
holdout_S16,S16,KO-SMQ-2,S14,shallow_moonquake,event:KO-SMQ-2,1972-01-05T22:42:33,train
holdout_S16,S16,KO-SMQ-2,S15,shallow_moonquake,event:KO-SMQ-2,1972-01-05T22:42:33,train
holdout_S16,S16,KO-SMQ-20,S14,shallow_moonquake,event:KO-SMQ-20,1974-07-06T18:44:53,train
holdout_S16,S16,KO-SMQ-21,S15,shallow_moonquake,event:KO-SMQ-21,1974-08-30T10:47:49,train
holdout_S16,S16,KO-SMQ-22,S15,shallow_moonquake,event:KO-SMQ-22,1974-09-02T17:59:37,train
holdout_S16,S16,KO-SMQ-23,S15,shallow_moonquake,event:KO-SMQ-23,1974-12-04T03:43:17,train
holdout_S16,S16,KO-SMQ-24,S15,shallow_moonquake,event:KO-SMQ-24,1975-01-29T09:57:38,train
holdout_S16,S16,KO-SMQ-25,S15,shallow_moonquake,event:KO-SMQ-25,1975-03-19T03:05:53,train
holdout_S16,S16,KO-SMQ-26,S15,shallow_moonquake,shallow-repeat:KO-SMQ-26+KO-SMQ-40,1975-03-23T21:10:13,train
holdout_S16,S16,KO-SMQ-27,S15,shallow_moonquake,event:KO-SMQ-27,1975-04-03T05:21:57,train
holdout_S16,S16,KO-SMQ-28,S15,shallow_moonquake,event:KO-SMQ-28,1975-10-31T04:03:28,train
holdout_S16,S16,KO-SMQ-29,S15,shallow_moonquake,event:KO-SMQ-29,1975-11-21T16:10:49,train
holdout_S16,S16,KO-SMQ-3,S14,shallow_moonquake,event:KO-SMQ-3,1972-06-02T16:49:07,train
holdout_S16,S16,KO-SMQ-3,S15,shallow_moonquake,event:KO-SMQ-3,1972-06-02T16:49:07,train
holdout_S16,S16,KO-SMQ-30,S15,shallow_moonquake,event:KO-SMQ-30,1976-01-02T12:28:19,train
holdout_S16,S16,KO-SMQ-31,S15,shallow_moonquake,event:KO-SMQ-31,1976-01-18T13:20:35,train
holdout_S16,S16,KO-SMQ-32,S15,shallow_moonquake,event:KO-SMQ-32,1976-02-13T20:44:14,validation
holdout_S16,S16,KO-SMQ-33,S15,shallow_moonquake,event:KO-SMQ-33,1976-02-29T21:09:51,validation
holdout_S16,S16,KO-SMQ-34,S15,shallow_moonquake,event:KO-SMQ-34,1976-04-02T09:39:05,validation
holdout_S16,S16,KO-SMQ-35,S15,shallow_moonquake,event:KO-SMQ-35,1976-06-23T19:26:18,validation
holdout_S16,S16,KO-SMQ-36,S15,shallow_moonquake,event:KO-SMQ-36,1976-07-24T17:24:10,validation
holdout_S16,S16,KO-SMQ-37,S15,shallow_moonquake,event:KO-SMQ-37,1976-08-07T00:18:59,validation
holdout_S16,S16,KO-SMQ-38,S15,shallow_moonquake,event:KO-SMQ-38,1976-08-07T15:19:07,validation
holdout_S16,S16,KO-SMQ-39,S15,shallow_moonquake,event:KO-SMQ-39,1976-09-25T22:22:25,validation
holdout_S16,S16,KO-SMQ-4,S16,shallow_moonquake,event:KO-SMQ-4,1972-06-18T19:34:31,test
holdout_S16,S16,KO-SMQ-40,S15,shallow_moonquake,shallow-repeat:KO-SMQ-26+KO-SMQ-40,1976-12-02T12:45:41,train
holdout_S16,S16,KO-SMQ-41,S15,shallow_moonquake,event:KO-SMQ-41,1977-01-08T16:20:31,validation
holdout_S16,S16,KO-SMQ-42,S15,shallow_moonquake,event:KO-SMQ-42,1977-02-19T10:21:24,validation
holdout_S16,S16,KO-SMQ-43,S15,shallow_moonquake,event:KO-SMQ-43,1977-06-18T15:37:25,validation
holdout_S16,S16,KO-SMQ-44,S15,shallow_moonquake,event:KO-SMQ-44,1977-06-28T02:13:40,validation
holdout_S16,S16,KO-SMQ-45,S15,shallow_moonquake,event:KO-SMQ-45,1977-07-02T02:01:29,validation
holdout_S16,S16,KO-SMQ-46,S15,shallow_moonquake,event:KO-SMQ-46,1977-07-26T18:19:45,validation
holdout_S16,S16,KO-SMQ-5,S15,shallow_moonquake,event:KO-SMQ-5,1972-06-24T12:27:49,train
holdout_S16,S16,KO-SMQ-6,S16,shallow_moonquake,event:KO-SMQ-6,1972-09-11T00:54:27,test
holdout_S16,S16,KO-SMQ-7,S14,shallow_moonquake,event:KO-SMQ-7,1972-10-24T14:25:25,train
holdout_S16,S16,KO-SMQ-8,S15,shallow_moonquake,event:KO-SMQ-8,1973-05-09T11:02:13,train
holdout_S16,S16,KO-SMQ-9,S15,shallow_moonquake,event:KO-SMQ-9,1973-06-17T12:59:43,train
holdout_S16,S16,YN-SMQ-1,S14,shallow_moonquake,event:YN-SMQ-1,1971-04-17T07:04:00,train
holdout_S16,S16,YN-SMQ-10,S16,shallow_moonquake,event:YN-SMQ-10,1973-06-20T20:25:00,test
holdout_S16,S16,YN-SMQ-11,S16,shallow_moonquake,event:YN-SMQ-11,1973-10-01T04:00:00,test
holdout_S16,S16,YN-SMQ-12,S16,shallow_moonquake,event:YN-SMQ-12,1974-02-23T21:17:00,test
holdout_S16,S16,YN-SMQ-13,S16,shallow_moonquake,event:YN-SMQ-13,1974-03-27T09:11:00,test
holdout_S16,S16,YN-SMQ-14,S16,shallow_moonquake,event:YN-SMQ-14,1974-04-19T13:39:00,test
holdout_S16,S16,YN-SMQ-15,S16,shallow_moonquake,event:YN-SMQ-15,1974-05-29T20:45:00,test
holdout_S16,S16,YN-SMQ-16,S16,shallow_moonquake,event:YN-SMQ-16,1974-07-11T00:52:00,test
holdout_S16,S16,YN-SMQ-17,S16,shallow_moonquake,event:YN-SMQ-17,1975-01-03T01:47:00,test
holdout_S16,S16,YN-SMQ-18,S16,shallow_moonquake,event:YN-SMQ-18,1975-01-12T03:17:00,test
holdout_S16,S16,YN-SMQ-19,S16,shallow_moonquake,event:YN-SMQ-19,1975-01-13T00:28:00,test
holdout_S16,S16,YN-SMQ-2,S14,shallow_moonquake,event:YN-SMQ-2,1971-05-20T17:29:00,train
holdout_S16,S16,YN-SMQ-20,S16,shallow_moonquake,event:YN-SMQ-20,1975-02-13T22:05:00,test
holdout_S16,S16,YN-SMQ-21,S16,shallow_moonquake,event:YN-SMQ-21,1975-05-07T06:40:00,test
holdout_S16,S16,YN-SMQ-22,S16,shallow_moonquake,event:YN-SMQ-22,1975-05-27T23:32:00,test
holdout_S16,S16,YN-SMQ-23,S16,shallow_moonquake,event:YN-SMQ-23,1975-11-10T07:56:00,test
holdout_S16,S16,YN-SMQ-24,S16,shallow_moonquake,event:YN-SMQ-24,1976-01-04T11:20:00,test
holdout_S16,S16,YN-SMQ-25,S16,shallow_moonquake,event:YN-SMQ-25,1976-01-12T08:22:00,test
holdout_S16,S16,YN-SMQ-26,S16,shallow_moonquake,event:YN-SMQ-26,1976-03-06T10:16:00,test
holdout_S16,S16,YN-SMQ-27,S16,shallow_moonquake,event:YN-SMQ-27,1976-03-08T14:44:00,test
holdout_S16,S16,YN-SMQ-28,S16,shallow_moonquake,event:YN-SMQ-28,1976-05-16T12:36:00,test
holdout_S16,S16,YN-SMQ-3,S14,shallow_moonquake,event:YN-SMQ-3,1971-07-11T13:27:00,train
holdout_S16,S16,YN-SMQ-4,S14,shallow_moonquake,event:YN-SMQ-4,1972-01-02T22:32:00,train
holdout_S16,S16,YN-SMQ-4,S15,shallow_moonquake,event:YN-SMQ-4,1972-01-02T22:32:00,train
holdout_S16,S16,YN-SMQ-5,S14,shallow_moonquake,event:YN-SMQ-5,1972-09-17T14:38:00,train
holdout_S16,S16,YN-SMQ-6,S16,shallow_moonquake,event:YN-SMQ-6,1972-12-06T23:10:00,test
holdout_S16,S16,YN-SMQ-7,S16,shallow_moonquake,event:YN-SMQ-7,1972-12-09T03:52:00,test
holdout_S16,S16,YN-SMQ-8,S16,shallow_moonquake,event:YN-SMQ-8,1973-02-08T22:53:00,test
holdout_S16,S16,YN-SMQ-9,S16,shallow_moonquake,event:YN-SMQ-9,1973-03-13T08:01:00,test
holdout_S16,S16,levent-00010,S12,artificial_impact_lm,event:levent-00010,1969-11-20T22:17:00,train
holdout_S16,S16,levent-00017,S12,deep_moonquake_assigned,deep-family:A2,1969-11-30T03:24:00,train
holdout_S16,S16,levent-00022,S12,natural_impact,event:levent-00022,1969-12-01T05:28:00,train
holdout_S16,S16,levent-00030,S12,natural_impact,event:levent-00030,1969-12-08T01:44:00,train
holdout_S16,S16,levent-00051,S12,natural_impact,event:levent-00051,1969-12-14T09:03:00,train
